ID,lat,lng,mag,obsvTime,hypoCentDist,regionID
7001,32.74071,-116.72697,0.48032995838319,14.251985409417,71.275069069432,2
7001,32.74071,-116.72697,0.096065991676638,12.454956933844,71.275069069432,2
7002,33.18538,-116.92567,0.45503344691453,15.711039368326,86.702458418361,2
7002,33.18538,-116.92567,0.091006689382906,13.297366840835,86.702458418361,2
7003,33.21346,-117.21789,0.4818509214845,15.723248806631,78.224790111492,2
7003,33.21346,-117.21789,0.0963701842969,13.30441617011,78.224790111492,2
7004,33.01892,-116.9093,0.5209888048361,14.444032557886,73.409529610377,2
7004,33.01892,-116.9093,0.10419776096722,12.565838659288,73.409529610377,2
7005,32.75683,-116.92973,0.52391420704179,13.566073772939,54.831431315934,2
7005,32.75683,-116.92973,0.10478284140836,12.058934049041,54.831431315934,2
7006,32.8514,-116.75307,0.5357838919048,14.026803722417,73.743802663386,2
7006,32.8514,-116.75307,0.10715677838096,12.324944412481,73.743802663386,2
7007,33.17693,-117.0456,0.44876625270448,15.628546927032,80.287510892436,2
7007,33.17693,-117.0456,0.089753250540895,13.249738410527,80.287510892436,2
7008,32.67441,-116.69252,0.49813500309127,14.727200667905,72.513228632167,2
7008,32.67441,-116.69252,0.099627000618255,12.729330639668,72.513228632167,2
7009,33.40574,-117.15691,0.38427877308056,16.509451904775,99.995952328184,2
7009,33.40574,-117.15691,0.076855754616112,13.758344055875,99.995952328184,2
7010,32.43264,-116.967,0.64019215482202,13.191516732061,48.089631023065,2
7010,32.43264,-116.967,0.1280384309644,11.842677097033,48.089631023065,2
7011,32.2005,-116.85222,0.57084310915214,14.499295834519,68.545397073979,2
7011,32.2005,-116.85222,0.11416862183043,12.597745862886,68.545397073979,2
7012,32.35164,-116.83494,0.51524452378248,14.118635753433,62.158541478197,2
7012,32.35164,-116.83494,0.1030489047565,12.377965215608,62.158541478197,2
7013,32.88936,-116.78106,0.47056525969842,15.06335058697,73.570899211529,2
7013,32.88936,-116.78106,0.094113051939685,12.923412579082,73.570899211529,2
7014,32.89928,-117.00681,0.55722142989918,14.136738168308,57.985743623935,2
7014,32.89928,-117.00681,0.11144428597984,12.388416956298,57.985743623935,2
7015,33.19058,-117.26208,0.42794660424273,14.755001014121,74.826374820284,2
7015,33.19058,-117.26208,0.085589320848545,12.745381647876,74.826374820284,2
7016,32.34784,-116.85236,0.49027463784924,14.290577870857,60.837007531788,2
7016,32.34784,-116.85236,0.098054927569848,12.47723895546,60.837007531788,2
7017,33.4169,-117.20124,0.40083925394941,15.898368859585,100.19854282652,2
7017,33.4169,-117.20124,0.080167850789882,13.405524745719,100.19854282652,2
7018,32.63576,-116.85034,0.57073793013958,13.723575951872,57.632434869847,2
7018,32.63576,-116.85034,0.11414758602792,12.149870641959,57.632434869847,2
7019,32.62191,-116.72694,0.48630458913522,14.713417544773,68.499374176868,2
7019,32.62191,-116.72694,0.097260917827043,12.721372716382,68.499374176868,2
7020,32.69692,-116.73968,0.55408485359264,14.077563805946,68.849680728772,2
7020,32.69692,-116.73968,0.11081697071853,12.354251620061,68.849680728772,2
7021,33.25176,-117.0397,0.38449039010659,16.184592390722,87.849655808383,2
7021,33.25176,-117.0397,0.076898078021318,13.570780826052,87.849655808383,2
7022,33.07196,-117.29457,0.49903663947444,13.833322045731,61.644025725846,2
7022,33.07196,-117.29457,0.099807327894889,12.213234437489,61.644025725846,2
7023,32.52992,-116.88992,0.57514582138756,13.484124772458,53.278348427854,2
7023,32.52992,-116.88992,0.11502916427751,12.011619383636,53.278348427854,2
7024,32.35727,-116.94218,0.48239536393699,13.975340252878,52.974478900182,2
7024,32.35727,-116.94218,0.096479072787399,12.295231092886,52.974478900182,2
7025,32.84074,-116.78325,0.46440999737954,15.103906827155,70.76730414618,2
7025,32.84074,-116.78325,0.092881999475908,12.946828422145,70.76730414618,2
7026,33.07349,-117.23311,0.47272730788333,14.038951169709,63.275236402573,2
7026,33.07349,-117.23311,0.094545461576666,12.331957950178,63.275236402573,2
7027,33.22364,-117.31275,0.53900003034533,15.301703196719,77.50370184427,2
7027,33.22364,-117.31275,0.10780000606907,13.061029559306,77.50370184427,2
7028,33.08164,-116.9368,0.4895191746045,15.45007675789,76.945909793037,2
7028,33.08164,-116.9368,0.0979038349209,13.146695587696,76.945909793037,2
7029,33.18887,-117.36176,0.43561232943662,14.995006901484,73.194075567547,2
7029,33.18887,-117.36176,0.087122465887323,12.883953176376,73.194075567547,2
7030,32.88582,-116.83583,0.49092825340069,14.167590999748,69.161061305944,2
7030,32.88582,-116.83583,0.098185650680137,12.406230369369,69.161061305944,2
7031,33.40369,-117.09801,0.40046329095766,16.612898622445,101.34530357928,2
7031,33.40369,-117.09801,0.080092658191531,13.818070798178,101.34530357928,2
7032,33.1326,-117.24029,0.54644983419392,14.296269383586,69.208177620874,2
7032,33.1326,-117.24029,0.10928996683878,12.48052504826,69.208177620874,2
7033,33.14456,-117.32256,0.54224509455881,14.857358694753,68.873230026526,2
7033,33.14456,-117.32256,0.10844901891176,12.804479615908,68.873230026526,2
7034,33.37759,-117.15843,0.41137921370182,15.948311052731,96.98128134326,2
7034,33.37759,-117.15843,0.082275842740363,13.434359730214,96.98128134326,2
7035,33.16897,-117.26929,0.43319582786889,14.556587555938,72.389828572481,2
7035,33.16897,-117.26929,0.086639165573777,12.630824223982,72.389828572481,2
7036,33.16339,-117.30267,0.43806317493695,14.331064063186,71.190716479483,2
7036,33.16339,-117.30267,0.08761263498739,12.500614355188,71.190716479483,2
7037,33.1908,-117.27454,0.47695132850708,14.485368916413,74.607051951108,2
7037,33.1908,-117.27454,0.095390265701415,12.589704917098,74.607051951108,2
7038,32.97326,-116.82655,0.46579154428381,14.973023153192,75.522191203713,2
7038,32.97326,-116.82655,0.093158308856762,12.871260481058,75.522191203713,2
7039,33.2555,-117.03034,0.45015956025921,15.496439639227,88.588461668294,2
7039,33.2555,-117.03034,0.090031912051842,13.173463994935,88.588461668294,2
7040,32.32678,-116.80384,0.4825681411291,15.078531331527,65.792260678766,2
7040,32.32678,-116.80384,0.09651362822582,12.932177443145,65.792260678766,2
7041,32.36477,-116.87211,0.54365426487106,14.062779926384,58.49886910212,2
7041,32.36477,-116.87211,0.10873085297421,12.345715892831,58.49886910212,2
7042,33.24327,-117.28607,0.50468380479716,16.056560307595,80.015587766375,2
7042,33.24327,-117.28607,0.10093676095943,13.496859299997,80.015587766375,2
7043,32.83032,-116.88744,0.59369029444172,14.342495116873,61.979445740582,2
7043,32.83032,-116.88744,0.11873805888834,12.507214270712,61.979445740582,2
7044,33.19007,-117.1029,0.51595351709644,15.450712002174,79.32194976137,2
7044,33.19007,-117.1029,0.10319070341929,13.147062356913,79.32194976137,2
7045,33.38358,-117.35728,0.39113785699553,16.156991733588,94.418758744837,2
7045,33.38358,-117.35728,0.078227571399107,13.554845111771,94.418758744837,2
7046,33.2694,-117.34774,0.41413849166769,14.532088228197,82.052247356092,2
7046,33.2694,-117.34774,0.082827698333539,12.616679115587,82.052247356092,2
7047,33.12953,-116.87982,0.46262726414579,15.571628877372,84.278420266252,2
7047,33.12953,-116.87982,0.092525452829158,13.216875795249,84.278420266252,2
7048,33.1594,-117.16297,0.45651220248215,14.986352760974,74.166860686285,2
7048,33.1594,-117.16297,0.09130244049643,12.878956559454,74.166860686285,2
7049,32.72178,-116.73494,0.45275260767426,14.886952294594,69.976334935817,2
7049,32.72178,-116.73494,0.090550521534852,12.82156598995,69.976334935817,2
7050,32.71453,-116.88549,0.5120548157996,13.554583602019,56.737342582462,2
7050,32.71453,-116.88549,0.10241096315992,12.052300001166,56.737342582462,2
7051,32.34825,-116.8037,0.46118598509273,14.378155128887,64.949859977209,2
7051,32.34825,-116.8037,0.092237197018546,12.527803192198,64.949859977209,2
7052,32.26757,-116.94921,0.61093628837123,13.748818361921,57.153766767542,2
7052,32.26757,-116.94921,0.12218725767425,12.164444781709,57.153766767542,2
7053,33.39288,-117.36676,0.44196969454527,16.473602770806,95.372082400583,2
7053,33.39288,-117.36676,0.088393938909054,13.737645941574,95.372082400583,2
7054,32.32958,-116.77781,0.45882376214236,14.131723821458,67.884555955055,2
7054,32.32958,-116.77781,0.091764752428472,12.38552183687,67.884555955055,2
7055,33.22806,-117.22418,0.45673451025226,15.966043931991,79.613549251919,2
7055,33.22806,-117.22418,0.091346902050452,13.444598113159,79.613549251919,2
7056,33.31881,-117.06246,0.42227484474195,17.411306610127,93.733432478887,2
7056,33.31881,-117.06246,0.08445496894839,14.279045386909,93.733432478887,2
7057,32.32752,-116.9795,0.56238868190858,13.274493420611,51.436392398633,2
7057,32.32752,-116.9795,0.11247773638172,11.890585115826,51.436392398633,2
7058,33.11032,-117.15801,0.56853179263416,14.546225640062,69.374655236105,2
7058,33.11032,-117.15801,0.11370635852683,12.624841593569,69.374655236105,2
7059,32.98017,-116.79087,0.49173900724191,15.550940377254,78.528986513608,2
7059,32.98017,-116.79087,0.098347801448382,13.204930933749,78.528986513608,2
7060,32.27809,-116.88873,0.52911805706638,13.631161855713,61.192583208305,2
7060,32.27809,-116.88873,0.10582361141328,12.096513773507,61.192583208305,2
7061,33.41218,-117.39868,0.46009414514057,16.146100898531,97.334312244291,2
7061,33.41218,-117.39868,0.092018829028113,13.548557100768,97.334312244291,2
7062,33.19148,-117.21374,0.51931979935548,14.876408947352,76.0234597441,2
7062,33.19148,-117.21374,0.1038639598711,12.815478607016,76.0234597441,2
7063,33.28884,-117.01985,0.38785090768508,15.674382341387,92.297448683125,2
7063,33.28884,-117.01985,0.077570181537016,13.276202275627,92.297448683125,2
7064,33.1879,-116.89049,0.41763769850435,15.505919386075,88.769269001052,2
7064,33.1879,-116.89049,0.083527539700869,13.178937289881,88.769269001052,2
7065,33.00243,-116.94865,0.45900759307856,14.768179137543,69.663814681882,2
7065,33.00243,-116.94865,0.091801518615712,12.752990264171,69.663814681882,2
7066,33.44621,-117.13081,0.40545525029559,16.422790320354,104.92243566285,2
7066,33.44621,-117.13081,0.081091050059119,13.70830849905,104.92243566285,2
7067,32.42284,-116.86983,0.6357904782082,13.565292491744,56.777822740763,2
7067,32.42284,-116.86983,0.12715809564164,12.0584829629,56.777822740763,2
7068,32.63915,-116.95658,0.50792635601377,13.327644038501,48.36334909062,2
7068,32.63915,-116.95658,0.10158527120275,11.92127253955,48.36334909062,2
7069,33.24717,-117.07171,0.42981493316101,16.393921878445,86.177704032663,2
7069,33.24717,-117.07171,0.085962986632201,13.691640807416,86.177704032663,2
7070,33.12792,-117.15013,0.45829447174683,14.333367562183,71.413095286995,2
